Longitude	Latitude	ptemp_fi [degree Celsius] @ ptemp_fi [degree Celsius]=first
325.302523	8.046186	1.90880
325.315657	8.046186	1.90138
325.328812	8.046186	1.88689
325.341989	8.046186	1.87173
325.355188	8.046186	1.86332
325.368410	8.046186	1.85961
325.381654	8.046186	1.85849
325.394922	8.046186	1.85795
325.408212	8.046186	1.85623
325.421527	8.046186	1.85280
325.434865	8.046186	1.84861
325.448227	8.046186	1.84479
325.461614	8.046186	1.84159
325.475026	8.046186	1.83863
325.488463	8.046186	1.83565
325.501926	8.046186	1.83312
325.515414	8.046186	1.83100
325.528929	8.046186	1.82911
325.542470	8.046186	1.82740
325.556038	8.046186	1.82584
325.569634	8.046186	1.82440
325.583257	8.046186	1.82301
325.596908	8.046186	1.82164
325.610587	8.046186	1.82027
325.624295	8.046186	1.81886
325.638033	8.046186	1.81741
325.651800	8.046186	1.81586
325.665596	8.046186	1.81424
325.679424	8.046186	1.81255
325.693281	8.046186	1.81081
325.707171	8.046186	1.80903
325.721091	8.046186	1.80722
325.735044	8.046186	1.80540
325.749029	8.046186	1.80359
325.763047	8.046186	1.80183
325.777099	8.046186	1.80013
325.791184	8.046186	1.79853
325.805303	8.046186	1.79703
325.819458	8.046186	1.79566
325.833647	8.046186	1.79441
325.847873	8.046186	1.79330
325.862135	8.046186	1.79231
325.876433	8.046186	1.79146
325.890769	8.046186	1.79073
325.905143	8.046186	1.79012
325.919555	8.046186	1.78962
325.934006	8.046186	1.78922
325.948497	8.046186	1.78892
325.963027	8.046186	1.78869
325.977599	8.046186	1.78854
325.992212	8.046186	1.78845
326.006866	8.046186	1.78841
326.021564	8.046186	1.78842
326.036304	8.046186	1.78847
326.051088	8.046186	1.78855
326.065917	8.046186	1.78867
326.080791	8.046186	1.78883
326.095711	8.046186	1.78903
326.110677	8.046186	1.78926
326.125691	8.046186	1.78953
326.140753	8.046186	1.78985
326.155864	8.046186	1.79022
326.171024	8.046186	1.79064
326.186234	8.046186	1.79113
326.201496	8.046186	1.79169
326.216810	8.046186	1.79234
326.232177	8.046186	1.79306
326.247597	8.046186	1.79389
326.263072	8.046186	1.79481
326.278603	8.046186	1.79585
326.294190	8.046186	1.79700
326.309835	8.046186	1.79828
326.325538	8.046186	1.79970
326.341300	8.046186	1.80126
326.357123	8.046186	1.80296
326.373007	8.046186	1.80482
326.388954	8.046186	1.80685
326.404965	8.046186	1.80904
326.421040	8.046186	1.81141
326.437182	8.046186	1.81395
326.453390	8.046186	1.81668
326.469668	8.046186	1.81960
326.486014	8.046186	1.82272
326.502432	8.046186	1.82603
326.518923	8.046186	1.82955
326.535487	8.046186	1.83327
326.552126	8.046186	1.83719
326.568842	8.046186	1.84133
326.585636	8.046186	1.84566
326.602510	8.046186	1.85021
326.619465	8.046186	1.85496
326.636503	8.046186	1.85991
326.653626	8.046186	1.86506
326.670835	8.046186	1.87038
326.688132	8.046186	1.87589
326.705520	8.046186	1.88156
326.722999	8.046186	1.88739
326.740573	8.046186	1.89334
326.758243	8.046186	1.89940
326.776011	8.046186	1.90553
326.793879	8.046186	1.91172
326.811851	8.046186	1.91794
326.829927	8.046186	1.92415
326.848112	8.046186	1.93031
326.866406	8.046186	1.93638
326.884813	8.046186	1.94233
326.903336	8.046186	1.94808
326.921978	8.046186	1.95332
326.940741	8.046186	1.95755
326.959628	8.046186	1.96046
326.978643	8.046186	1.96203
326.997790	8.046186	1.96228
327.017071	8.046186	1.96113
327.036490	8.046186	1.95883
327.056052	8.046186	1.95576
327.075760	8.046186	1.95241
327.095618	8.046186	1.94903
327.115630	8.046186	1.94565
327.135802	8.046186	1.94228
327.156138	8.046186	1.93892
327.176643	8.046186	1.93552
327.197322	8.046186	1.93211
327.218181	8.046186	1.92875
327.239226	8.046186	1.92547
327.260462	8.046186	1.92232
327.281897	8.046186	1.91932
327.303537	8.046186	1.91649
327.325389	8.046186	1.91384
327.347462	8.046186	1.91140
327.369762	8.046186	1.90918
327.392299	8.046186	1.90716
327.415083	8.046186	1.90533
327.438121	8.046186	1.90365
327.461426	8.046186	1.90204
327.485008	8.046186	1.90046
327.508878	8.046186	1.89886
327.533051	8.046186	1.89722
327.557538	8.046186	1.89547
327.582356	8.046186	1.89361
327.607519	8.046186	1.89158
327.633045	8.046186	1.88944
327.658953	8.046186	1.88723
327.685262	8.046186	1.88497
327.711995	8.046186	1.88269
327.739175	8.046186	1.88040
327.766829	8.046186	1.87810
327.794986	8.046186	1.87579
327.823678	8.046186	-10000000000.00000
327.852941	8.046186	-10000000000.00000
327.882813	8.046186	-10000000000.00000
327.913340	8.046186	-10000000000.00000
320.763063	8.062834	1.81453
320.780832	8.062834	1.81874
320.798497	8.062834	1.82298
320.816060	8.062834	1.82727
320.833522	8.062834	1.83160
320.850888	8.062834	1.83599
320.868158	8.062834	1.84043
320.885334	8.062834	1.84494
320.902420	8.062834	1.84950
320.919417	8.062834	1.85410
320.936326	8.062834	1.85875
320.953150	8.062834	1.86344
320.969891	8.062834	1.86815
320.986550	8.062834	1.87287
321.003129	8.062834	-10000000000.00000
321.019629	8.062834	-10000000000.00000
321.036052	8.062834	-10000000000.00000
321.052400	8.062834	-10000000000.00000
321.068675	8.062834	-10000000000.00000
321.084877	8.062834	-10000000000.00000
321.101008	8.062834	1.82439
321.117069	8.062834	1.83374
321.133062	8.062834	1.84325
321.148989	8.062834	1.85294
321.164849	8.062834	1.86285
321.180645	8.062834	1.87303
321.196378	8.062834	1.88351
321.212048	8.062834	1.89429
321.227658	8.062834	1.90539
321.243207	8.062834	1.91680
321.258698	8.062834	1.92856
321.274131	8.062834	1.94066
321.289507	8.062834	1.95313
321.304827	8.062834	1.96593
321.320092	8.062834	1.97908
321.335303	8.062834	1.99269
321.350462	8.062834	2.00675
321.365568	8.062834	2.02114
321.380623	8.062834	2.03591
321.395627	8.062834	2.05104
321.410582	8.062834	2.06644
321.425489	8.062834	2.08213
321.440347	8.062834	2.09807
321.455158	8.062834	2.11425
321.469923	8.062834	-10000000000.00000
321.484642	8.062834	-10000000000.00000
321.499316	8.062834	-10000000000.00000
321.513946	8.062834	-10000000000.00000
321.528532	8.062834	-10000000000.00000
321.543075	8.062834	-10000000000.00000
321.557577	8.062834	-10000000000.00000
321.572036	8.062834	-10000000000.00000
321.586455	8.062834	-10000000000.00000
321.600833	8.062834	-10000000000.00000
321.615172	8.062834	-10000000000.00000
321.629472	8.062834	-10000000000.00000
321.643733	8.062834	2.19198
321.657956	8.062834	2.21839
321.672142	8.062834	2.24531
321.686291	8.062834	2.27243
321.700404	8.062834	2.30007
321.714481	8.062834	-10000000000.00000
321.728523	8.062834	-10000000000.00000
321.742531	8.062834	-10000000000.00000
321.756504	8.062834	-10000000000.00000
321.770443	8.062834	-10000000000.00000
321.784349	8.062834	-10000000000.00000
321.798223	8.062834	-10000000000.00000
321.812064	8.062834	-10000000000.00000
321.825874	8.062834	-10000000000.00000
321.839652	8.062834	-10000000000.00000
321.853399	8.062834	-10000000000.00000
321.867116	8.062834	-10000000000.00000
321.880803	8.062834	-10000000000.00000
321.894460	8.062834	-10000000000.00000
321.908088	8.062834	-10000000000.00000
321.921687	8.062834	2.03095
321.935258	8.062834	1.86004
321.948801	8.062834	1.72215
321.962316	8.062834	1.63351
321.975804	8.062834	1.59257
321.989265	8.062834	1.60580
322.002700	8.062834	1.67452
322.016109	8.062834	1.79577
322.029492	8.062834	1.97008
322.042849	8.062834	2.19852
322.056181	8.062834	2.46912
322.069489	8.062834	-10000000000.00000
322.082773	8.062834	-10000000000.00000
322.096032	8.062834	-10000000000.00000
322.109267	8.062834	2.11634
322.122480	8.062834	2.11225
322.135669	8.062834	2.10846
322.148835	8.062834	2.10540
322.161979	8.062834	2.10325
322.175101	8.062834	2.10234
322.188201	8.062834	2.10298
322.201280	8.062834	2.10491
322.214337	8.062834	-10000000000.00000
322.227373	8.062834	-10000000000.00000
322.240389	8.062834	-10000000000.00000
322.253384	8.062834	-10000000000.00000
322.266359	8.062834	-10000000000.00000
322.279314	8.062834	-10000000000.00000
322.292250	8.062834	-10000000000.00000
322.305166	8.062834	-10000000000.00000
322.318064	8.062834	2.11600
322.330942	8.062834	2.11499
322.343802	8.062834	2.11548
322.356644	8.062834	2.11801
322.369468	8.062834	2.12242
322.382274	8.062834	2.12794
322.395062	8.062834	2.13434
322.407833	8.062834	2.14147
322.420587	8.062834	-10000000000.00000
322.433324	8.062834	-10000000000.00000
322.446045	8.062834	-10000000000.00000
322.458749	8.062834	-10000000000.00000
322.471438	8.062834	-10000000000.00000
322.484110	8.062834	-10000000000.00000
322.496767	8.062834	-10000000000.00000
322.509408	8.062834	-10000000000.00000
322.522034	8.062834	-10000000000.00000
322.534645	8.062834	2.09955
322.547241	8.062834	2.09544
322.559822	8.062834	2.09158
322.572389	8.062834	2.08848
322.584942	8.062834	2.08666
322.597481	8.062834	2.08659
322.610007	8.062834	2.08834
322.622518	8.062834	2.09069
322.635016	8.062834	2.09323
322.647502	8.062834	2.09590
322.659974	8.062834	2.09856
322.672433	8.062834	2.10103
322.684880	8.062834	2.10312
322.697314	8.062834	2.10467
322.709736	8.062834	2.10550
322.722146	8.062834	2.10555
322.734544	8.062834	2.10468
322.746931	8.062834	2.10275
322.759306	8.062834	2.09986
322.771670	8.062834	2.09597
322.784022	8.062834	2.09095
322.796364	8.062834	2.08544
322.808695	8.062834	2.08056
322.821015	8.062834	2.07743
322.833325	8.062834	2.07623
322.845624	8.062834	2.07660
322.857914	8.062834	2.07841
322.870193	8.062834	2.08152
322.882463	8.062834	2.08555
322.894723	8.062834	2.08892
322.906974	8.062834	2.09075
322.919215	8.062834	2.09077
322.931448	8.062834	2.08859
322.943671	8.062834	2.08318
322.955886	8.062834	2.07465
322.968092	8.062834	2.06438
322.980289	8.062834	2.05426
322.992478	8.062834	2.04574
323.004659	8.062834	2.03931
323.016832	8.062834	2.03583
323.028998	8.062834	2.03506
323.041155	8.062834	2.03656
323.053305	8.062834	2.03990
323.065447	8.062834	2.04467
323.077583	8.062834	2.05070
323.089711	8.062834	2.05781
323.101832	8.062834	2.06564
323.113946	8.062834	2.07377
323.126054	8.062834	2.08174
323.138155	8.062834	2.08879
323.150250	8.062834	2.09463
323.162339	8.062834	2.09926
323.174421	8.062834	2.10263
323.186498	8.062834	2.10473
323.198568	8.062834	2.10516
323.210633	8.062834	2.10368
323.222693	8.062834	2.10005
323.234747	8.062834	2.09410
323.246796	8.062834	2.08565
323.258839	8.062834	2.07452
323.270878	8.062834	2.06130
323.282912	8.062834	2.04716
323.294941	8.062834	2.03318
323.306966	8.062834	2.02002
323.318986	8.062834	2.00853
323.331002	8.062834	1.99936
323.343013	8.062834	1.99265
323.355021	8.062834	1.98849
323.367025	8.062834	1.98701
323.379025	8.062834	1.98827
323.391021	8.062834	1.99182
323.403014	8.062834	1.99724
323.415003	8.062834	2.00409
323.426989	8.062834	2.01189
323.438972	8.062834	2.01973
323.450953	8.062834	2.02689
323.462930	8.062834	2.03308
323.474904	8.062834	2.03802
323.486876	8.062834	2.04153
323.498845	8.062834	2.04352
323.510812	8.062834	2.04392
323.522777	8.062834	2.04276
323.534740	8.062834	2.04004
323.546701	8.062834	2.03570
323.558660	8.062834	2.02982
323.570617	8.062834	2.02231
323.582572	8.062834	2.01311
323.594527	8.062834	2.00213
323.606479	8.062834	1.98982
323.618431	8.062834	1.97880
323.630381	8.062834	1.97522
323.642331	8.062834	1.97826
323.654280	8.062834	1.98575
323.666228	8.062834	1.99575
323.678175	8.062834	2.00645
323.690122	8.062834	2.01494
323.702069	8.062834	2.01823
323.714015	8.062834	2.01756
323.725962	8.062834	2.01403
323.737908	8.062834	2.00812
323.749854	8.062834	2.00034
323.761801	8.062834	1.99207
323.773748	8.062834	1.98427
323.785696	8.062834	1.97766
323.797645	8.062834	1.97327
323.809594	8.062834	1.97270
323.821544	8.062834	1.97544
323.833495	8.062834	1.98071
323.845448	8.062834	1.98519
323.857401	8.062834	1.98485
323.869356	8.062834	1.97998
323.881313	8.062834	1.97457
323.893271	8.062834	1.97117
323.905231	8.062834	1.97101
323.917193	8.062834	1.97444
323.929157	8.062834	1.97595
323.941123	8.062834	1.97515
323.953091	8.062834	1.97215
323.965062	8.062834	1.96740
323.977035	8.062834	1.96119
323.989011	8.062834	1.95786
324.000990	8.062834	1.95965
324.012972	8.062834	1.96429
324.024957	8.062834	1.96914
324.036944	8.062834	1.97469
324.048936	8.062834	1.98558
324.060930	8.062834	2.00547
324.072928	8.062834	2.02831
324.084930	8.062834	2.04749
324.096936	8.062834	2.05855
324.108946	8.062834	2.05433
324.120959	8.062834	2.03233
324.132977	8.062834	2.00651
324.145000	8.062834	1.98648
324.157026	8.062834	1.98027
324.169058	8.062834	1.97914
324.181094	8.062834	1.97874
324.193134	8.062834	1.97943
324.205180	8.062834	1.97925
324.217231	8.062834	1.97802
324.229288	8.062834	1.97896
324.241349	8.062834	1.98859
324.253416	8.062834	2.01117
324.265489	8.062834	2.04052
324.277568	8.062834	2.06802
324.289652	8.062834	2.07681
324.301743	8.062834	2.06132
324.313840	8.062834	2.03312
324.325943	8.062834	2.00105
324.338053	8.062834	1.97179
324.350169	8.062834	1.95132
324.362292	8.062834	1.94201
324.374422	8.062834	1.94039
324.386559	8.062834	1.94147
324.398703	8.062834	1.93929
324.410855	8.062834	1.93231
324.423014	8.062834	1.92463
324.435180	8.062834	1.91935
324.447355	8.062834	1.91774
324.459537	8.062834	1.92047
324.471728	8.062834	1.92817
324.483926	8.062834	1.94039
324.496133	8.062834	1.94907
324.508349	8.062834	1.95332
324.520573	8.062834	1.95432
324.532806	8.062834	1.95328
324.545048	8.062834	1.95143
324.557299	8.062834	1.94728
324.569559	8.062834	1.93609
324.581829	8.062834	1.92220
324.594108	8.062834	1.90980
324.606397	8.062834	1.90285
324.618696	8.062834	1.90435
324.631005	8.062834	1.90877
324.643324	8.062834	1.90873
324.655654	8.062834	1.90527
324.667994	8.062834	1.90105
324.680345	8.062834	1.89873
324.692707	8.062834	1.90013
324.705079	8.062834	1.90173
324.717463	8.062834	1.90285
324.729859	8.062834	1.90351
324.742266	8.062834	1.90363
324.754685	8.062834	1.90261
324.767115	8.062834	1.90087
324.779558	8.062834	1.90001
324.792013	8.062834	1.90000
324.804480	8.062834	1.90058
324.816960	8.062834	1.90123
324.829453	8.062834	1.90108
324.841959	8.062834	1.89984
324.854478	8.062834	1.89907
324.867010	8.062834	1.89879
324.879556	8.062834	1.89855
324.892116	8.062834	1.89767
324.904689	8.062834	1.89635
324.917277	8.062834	1.89503
324.929879	8.062834	1.89362
324.942495	8.062834	1.89196
324.955127	8.062834	1.89002
324.967773	8.062834	1.88758
324.980434	8.062834	1.88454
324.993111	8.062834	1.88114
325.005803	8.062834	1.87830
325.018511	8.062834	1.87527
325.031235	8.062834	1.87007
325.043975	8.062834	1.86440
325.056731	8.062834	1.86081
325.069504	8.062834	1.86162
325.082294	8.062834	1.86592
325.095101	8.062834	1.87015
325.107925	8.062834	1.87428
325.120767	8.062834	1.87826
325.133626	8.062834	1.88170
325.146503	8.062834	1.88376
325.159399	8.062834	1.88469
325.172313	8.062834	1.88495
325.185246	8.062834	1.88489
325.198197	8.062834	1.88471
325.211168	8.062834	1.88465
325.224159	8.062834	1.88395
325.237169	8.062834	1.88224
325.250199	8.062834	1.88104
325.263249	8.062834	1.88158
325.276319	8.062834	1.88453
325.289411	8.062834	1.88690
325.302523	8.062834	1.88501
325.315657	8.062834	1.87808
325.328812	8.062834	1.87087
325.341989	8.062834	1.86659
325.355188	8.062834	1.86487
325.368410	8.062834	1.86484
325.381654	8.062834	1.86489
325.394922	8.062834	1.86314
325.408212	8.062834	1.86048
325.421527	8.062834	1.85760
325.434865	8.062834	1.85438
325.448227	8.062834	1.85089
325.461614	8.062834	1.84736
325.475026	8.062834	1.84392
325.488463	8.062834	1.84059
325.501926	8.062834	1.83738
325.515414	8.062834	1.83431
325.528929	8.062834	1.83141
325.542470	8.062834	1.82867
325.556038	8.062834	1.82608
325.569634	8.062834	1.82362
325.583257	8.062834	1.82128
325.596908	8.062834	1.81904
325.610587	8.062834	1.81689
325.624295	8.062834	1.81481
325.638033	8.062834	1.81280
325.651800	8.062834	1.81083
325.665596	8.062834	1.80890
325.679424	8.062834	1.80700
325.693281	8.062834	1.80512
325.707171	8.062834	1.80331
325.721091	8.062834	1.80154
325.735044	8.062834	1.79981
325.749029	8.062834	1.79814
325.763047	8.062834	1.79652
325.777099	8.062834	1.79498
325.791184	8.062834	1.79351
325.805303	8.062834	1.79214
325.819458	8.062834	1.79087
325.833647	8.062834	1.78970
325.847873	8.062834	1.78863
325.862135	8.062834	1.78766
325.876433	8.062834	1.78680
325.890769	8.062834	1.78604
325.905143	8.062834	1.78537
325.919555	8.062834	1.78480
325.934006	8.062834	1.78432
325.948497	8.062834	1.78393
325.963027	8.062834	1.78361
325.977599	8.062834	1.78338
325.992212	8.062834	1.78321
326.006866	8.062834	1.78312
326.021564	8.062834	1.78308
326.036304	8.062834	1.78311
326.051088	8.062834	1.78319
326.065917	8.062834	1.78334
326.080791	8.062834	1.78354
326.095711	8.062834	1.78379
326.110677	8.062834	1.78411
326.125691	8.062834	1.78449
326.140753	8.062834	1.78493
326.155864	8.062834	1.78543
326.171024	8.062834	1.78602
326.186234	8.062834	1.78667
326.201496	8.062834	1.78741
326.216810	8.062834	1.78824
326.232177	8.062834	1.78916
326.247597	8.062834	1.79019
326.263072	8.062834	1.79132
326.278603	8.062834	1.79257
326.294190	8.062834	1.79394
326.309835	8.062834	1.79544
326.325538	8.062834	1.79707
326.341300	8.062834	1.79885
326.357123	8.062834	1.80078
326.373007	8.062834	1.80287
326.388954	8.062834	1.80512
326.404965	8.062834	1.80754
326.421040	8.062834	1.81015
326.437182	8.062834	1.81293
326.453390	8.062834	1.81590
326.469668	8.062834	1.81907
326.486014	8.062834	1.82244
326.502432	8.062834	1.82601
326.518923	8.062834	1.82979
326.535487	8.062834	1.83377
326.552126	8.062834	1.83797
326.568842	8.062834	1.84238
326.585636	8.062834	1.84700
326.602510	8.062834	1.85183
326.619465	8.062834	1.85686
326.636503	8.062834	1.86210
326.653626	8.062834	1.86754
326.670835	8.062834	1.87317
326.688132	8.062834	1.87897
326.705520	8.062834	1.88493
326.722999	8.062834	1.89104
326.740573	8.062834	1.89727
326.758243	8.062834	1.90360
326.776011	8.062834	1.91001
326.793879	8.062834	1.91646
326.811851	8.062834	1.92291
326.829927	8.062834	1.92933
326.848112	8.062834	1.93555
326.866406	8.062834	1.94160
326.884813	8.062834	1.94744
326.903336	8.062834	1.95300
326.921978	8.062834	1.95811
326.940741	8.062834	1.96235
326.959628	8.062834	1.96530
326.978643	8.062834	1.96662
326.997790	8.062834	1.96610
327.017071	8.062834	1.96402
327.036490	8.062834	1.96113
327.056052	8.062834	1.95843
327.075760	8.062834	1.95610
327.095618	8.062834	1.95366
327.115630	8.062834	1.95085
327.135802	8.062834	1.94757
327.156138	8.062834	1.94378
327.176643	8.062834	1.93958
327.197322	8.062834	1.93514
327.218181	8.062834	1.93057
327.239226	8.062834	1.92600
327.260462	8.062834	1.92148
327.281897	8.062834	1.91710
327.303537	8.062834	1.91292
327.325389	8.062834	1.90895
327.347462	8.062834	1.90522
327.369762	8.062834	1.90176
327.392299	8.062834	1.89858
327.415083	8.062834	1.89569
327.438121	8.062834	1.89306
327.461426	8.062834	1.89066
327.485008	8.062834	1.88846
327.508878	8.062834	1.88644
327.533051	8.062834	1.88457
327.557538	8.062834	1.88280
327.582356	8.062834	1.88111
327.607519	8.062834	1.87950
327.633045	8.062834	1.87794
327.658953	8.062834	1.87640
327.685262	8.062834	1.87489
327.711995	8.062834	1.87338
327.739175	8.062834	1.87190
327.766829	8.062834	1.87043
327.794986	8.062834	1.86897
327.823678	8.062834	-10000000000.00000
327.852941	8.062834	-10000000000.00000
327.882813	8.062834	-10000000000.00000
327.913340	8.062834	-10000000000.00000
320.763063	8.079970	1.78226
320.780832	8.079970	1.78692
320.798497	8.079970	1.79159
320.816060	8.079970	1.79625
320.833522	8.079970	1.80093
320.850888	8.079970	1.80562
320.868158	8.079970	1.81032
320.885334	8.079970	1.81502
320.902420	8.079970	1.81972
320.919417	8.079970	1.82443
320.936326	8.079970	1.82914
320.953150	8.079970	1.83385
320.969891	8.079970	1.83858
320.986550	8.079970	1.84327
321.003129	8.079970	1.84791
321.019629	8.079970	-10000000000.00000
321.036052	8.079970	-10000000000.00000
321.052400	8.079970	-10000000000.00000
321.068675	8.079970	-10000000000.00000
321.084877	8.079970	1.84950
321.101008	8.079970	1.85821
321.117069	8.079970	1.86730
321.133062	8.079970	1.87679
321.148989	8.079970	1.88667
321.164849	8.079970	1.89700
321.180645	8.079970	1.90779
321.196378	8.079970	1.91903
321.212048	8.079970	1.93073
321.227658	8.079970	1.94292
321.243207	8.079970	1.95561
321.258698	8.079970	1.96876
321.274131	8.079970	1.98238
321.289507	8.079970	1.99645
321.304827	8.079970	2.01097
321.320092	8.079970	2.02592
321.335303	8.079970	2.04128
321.350462	8.079970	2.05705
321.365568	8.079970	2.07316
321.380623	8.079970	2.08959
321.395627	8.079970	2.10629
321.410582	8.079970	2.12321
321.425489	8.079970	2.14031
321.440347	8.079970	2.15755
321.455158	8.079970	2.17489
321.469923	8.079970	2.19227
321.484642	8.079970	-10000000000.00000
321.499316	8.079970	-10000000000.00000
321.513946	8.079970	-10000000000.00000
321.528532	8.079970	-10000000000.00000
321.543075	8.079970	-10000000000.00000
321.557577	8.079970	-10000000000.00000
321.572036	8.079970	-10000000000.00000
321.586455	8.079970	-10000000000.00000
321.600833	8.079970	-10000000000.00000
321.615172	8.079970	-10000000000.00000
321.629472	8.079970	-10000000000.00000
321.643733	8.079970	2.14769
321.657956	8.079970	2.17005
321.672142	8.079970	2.19355
321.686291	8.079970	2.21670
321.700404	8.079970	2.24111
321.714481	8.079970	-10000000000.00000
321.728523	8.079970	-10000000000.00000
321.742531	8.079970	-10000000000.00000
321.756504	8.079970	-10000000000.00000
321.770443	8.079970	-10000000000.00000
321.784349	8.079970	-10000000000.00000
321.798223	8.079970	-10000000000.00000
321.812064	8.079970	-10000000000.00000
321.825874	8.079970	-10000000000.00000
321.839652	8.079970	-10000000000.00000
321.853399	8.079970	-10000000000.00000
321.867116	8.079970	-10000000000.00000
321.880803	8.079970	-10000000000.00000
321.894460	8.079970	-10000000000.00000
321.908088	8.079970	2.06128
321.921687	8.079970	1.90834
321.935258	8.079970	1.76692
321.948801	8.079970	1.65340
321.962316	8.079970	1.58367
321.975804	8.079970	1.56098
321.989265	8.079970	1.59054
322.002700	8.079970	1.67160
322.016109	8.079970	1.80227
322.029492	8.079970	1.98625
322.042849	8.079970	2.22658
322.056181	8.079970	2.52569
322.069489	8.079970	-10000000000.00000
322.082773	8.079970	-10000000000.00000
322.096032	8.079970	-10000000000.00000
322.109267	8.079970	2.12441
322.122480	8.079970	2.11709
322.135669	8.079970	2.10965
322.148835	8.079970	2.10270
322.161979	8.079970	2.09806
322.175101	8.079970	2.09802
322.188201	8.079970	2.10227
322.201280	8.079970	2.10772
322.214337	8.079970	2.11348
322.227373	8.079970	2.11880
322.240389	8.079970	-10000000000.00000
322.253384	8.079970	-10000000000.00000
322.266359	8.079970	-10000000000.00000
322.279314	8.079970	-10000000000.00000
322.292250	8.079970	-10000000000.00000
322.305166	8.079970	2.10319
322.318064	8.079970	2.09509
322.330942	8.079970	2.08794
322.343802	8.079970	2.08386
322.356644	8.079970	2.08693
322.369468	8.079970	2.09573
322.382274	8.079970	2.10617
322.395062	8.079970	2.11694
322.407833	8.079970	2.12768
322.420587	8.079970	-10000000000.00000
322.433324	8.079970	-10000000000.00000
322.446045	8.079970	-10000000000.00000
322.458749	8.079970	-10000000000.00000
322.471438	8.079970	-10000000000.00000
322.484110	8.079970	-10000000000.00000
322.496767	8.079970	-10000000000.00000
322.509408	8.079970	2.11959
322.522034	8.079970	2.11153
322.534645	8.079970	2.10420
322.547241	8.079970	2.09758
322.559822	8.079970	2.09120
322.572389	8.079970	2.08535
322.584942	8.079970	2.08065
322.597481	8.079970	2.07774
322.610007	8.079970	2.07719
322.622518	8.079970	2.07896
322.635016	8.079970	2.08264
322.647502	8.079970	2.08709
322.659974	8.079970	2.09148
322.672433	8.079970	2.09560
322.684880	8.079970	2.09890
322.697314	8.079970	2.10132
322.709736	8.079970	2.10263
322.722146	8.079970	2.10273
322.734544	8.079970	2.10158
322.746931	8.079970	2.09913
322.759306	8.079970	2.09548
322.771670	8.079970	2.09048
322.784022	8.079970	2.08459
322.796364	8.079970	2.07887
322.808695	8.079970	2.07424
322.821015	8.079970	2.07102
322.833325	8.079970	2.06915
322.845624	8.079970	2.06871
322.857914	8.079970	2.06939
322.870193	8.079970	2.07075
322.882463	8.079970	2.07289
322.894723	8.079970	2.07550
322.906974	8.079970	2.07722
322.919215	8.079970	2.07517
322.931448	8.079970	2.06732
322.943671	8.079970	2.05423
322.955886	8.079970	2.03726
322.968092	8.079970	2.01893
322.980289	8.079970	2.00313
322.992478	8.079970	1.99219
323.004659	8.079970	1.98618
323.016832	8.079970	1.98432
323.028998	8.079970	1.98534
323.041155	8.079970	1.98868
323.053305	8.079970	1.99482
323.065447	8.079970	2.00350
323.077583	8.079970	2.01376
323.089711	8.079970	2.02482
323.101832	8.079970	2.03641
323.113946	8.079970	2.04834
323.126054	8.079970	2.06046
323.138155	8.079970	2.07171
323.150250	8.079970	2.08128
323.162339	8.079970	2.08909
323.174421	8.079970	2.09506
323.186498	8.079970	2.09914
323.198568	8.079970	2.10104
323.210633	8.079970	2.10029
323.222693	8.079970	2.09645
323.234747	8.079970	2.08893
323.246796	8.079970	2.07714
323.258839	8.079970	2.06146
323.270878	8.079970	2.04323
323.282912	8.079970	2.02382
323.294941	8.079970	2.00537
323.306966	8.079970	1.98920
323.318986	8.079970	1.97568
323.331002	8.079970	1.96527
323.343013	8.079970	1.95826
323.355021	8.079970	1.95460
323.367025	8.079970	1.95382
323.379025	8.079970	1.95559
323.391021	8.079970	1.95997
323.403014	8.079970	1.96702
323.415003	8.079970	1.97616
323.426989	8.079970	1.98631
323.438972	8.079970	1.99665
323.450953	8.079970	2.00664
323.462930	8.079970	2.01562
323.474904	8.079970	2.02295
323.486876	8.079970	2.02790
323.498845	8.079970	2.03029
323.510812	8.079970	2.03026
323.522777	8.079970	2.02786
323.534740	8.079970	2.02324
323.546701	8.079970	2.01658
323.558660	8.079970	2.00772
323.570617	8.079970	1.99638
323.582572	8.079970	1.98212
323.594527	8.079970	1.96747
323.606479	8.079970	1.95579
323.618431	8.079970	1.94774
323.630381	8.079970	1.94391
323.642331	8.079970	1.94436
323.654280	8.079970	1.94665
323.666228	8.079970	1.95055
323.678175	8.079970	1.95593
323.690122	8.079970	1.96149
323.702069	8.079970	1.96564
323.714015	8.079970	1.96673
323.725962	8.079970	1.96568
323.737908	8.079970	1.96252
323.749854	8.079970	1.95703
323.761801	8.079970	1.94979
323.773748	8.079970	1.94458
323.785696	8.079970	1.94216
323.797645	8.079970	1.94228
323.809594	8.079970	1.94288
323.821544	8.079970	1.94728
323.833495	8.079970	1.95889
323.845448	8.079970	1.97216
323.857401	8.079970	1.97926
323.869356	8.079970	1.98028
323.881313	8.079970	1.98018
323.893271	8.079970	1.98297
323.905231	8.079970	1.98938
323.917193	8.079970	1.99029
323.929157	8.079970	1.98531
323.941123	8.079970	1.97613
323.953091	8.079970	1.96447
323.965062	8.079970	1.95205
323.977035	8.079970	1.94403
323.989011	8.079970	1.94301
324.000990	8.079970	1.94721
324.012972	8.079970	1.95478
324.024957	8.079970	1.96156
324.036944	8.079970	1.96217
324.048936	8.079970	1.95901
324.060930	8.079970	1.95967
324.072928	8.079970	1.96660
